OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
AGV_NODE,100000,2,EMO on
AGV_NODE,100002,2,Robot error.
AGV_NODE,100003,2,AGV recieved charge command when charge position sensor return false .
AGV_NODE,100005,2,Error occured while handshaking with charge station.
AGV_NODE,100006,2,Fail to turn on charger.
AGV_NODE,100007,2,Fail to turn off charger.
AGV_NODE,100008,2,Docking NG.
AGV_NODE,100009,2,Fail to complete load/unload command.
AGV_NODE,100019,2,MoveFail
AGV_NODE,100021,2,PositionError
AGV_NODE,100029,2,AutoWhenRobotNotInit
AGV_NODE,100030,2,AutoWhenNotStandby
AGV_NODE,200010,2,GripperInitialError
AGV_NODE,200011,2,GripperInitialFail
AGV_NODE,200012,2,GripLoss
AGV_NODE,200013,2,GripError
AGV_NODE,200014,2,GripFail
AGV_NODE,200015,2,GripFailAfterRetry
AGV_NODE,200016,2,ReleaseFail
AGV_NODE,200017,2,GripFailAfterRetry
AGV_NODE,200018,2,GripperOverPressure
AGV_NODE,200019,2,ReleaseSensorAbnormal
AGV_NODE,200030,2,VisionFixedFail
AGV_NODE,200031,2,VisionServoingFail
AGV_NODE,200032,2,TMVarNG
AGV_NODE,200033,2,TMVar2NG
AGV_NODE,200040,2,J6PoseAbnormal
AGV_NODE,200080,2,NoRunningID
AGV_NODE,200081,2,RobotNotAtInitPose
AGV_NODE,200082,2,GripperNotRelease
AGV_NODE,200083,2,PSPLSensorAbnormal
AGV_NODE,200084,2,NotTeachYet
AGV_NODE,200090,2,WrongRunningID
AGV_NODE,14,2,Charging is ON after send stop charge command to plc.
AGV_NODE,18,2,AgvcMoveCommand is not match the map to move.
AGV_NODE,27,2,Fork not home reject transfer command.
AGV_NODE,37,2,Get EMS from AGVC.
AGV_NODE,38,2,Agvc maybe disconnected.
AGV_NODE,43,2,Please check agvl try auto fail reason in agvm.
AGV_NODE,44,2,Agvm can not find section in manual.
AGV_NODE,45,2,Agvm can not find address in manual.
AGV_NODE,46,2,MoveState is not idle or block can not switch to auto.
AGV_NODE,47,2,RobotState is not idle can not switch to auto.
AGV_NODE,48,2,Robot is not home can not switch to auto.
AGV_NODE,49,2,InterlockError.
AGV_NODE,50,2,Visit Step Precheck Exception.
AGV_NODE,51,2,Agvl report cst position error.
AGV_NODE,52,2,Agvl report robot command end but not in robot step.
AGV_NODE,53,2,Agvl report robot state not ready to load or unlaod.
AGV_NODE,100040,2,AgvlError
AGV_NODE,109001,2,InterLockError
AGV_NODE,109007,2,AGV remote controller press pause.
AGV_NODE,109008,1, AGVL get load/unload command during load unload procedure.
AGV_NODE,100001,1,Receive move command when robot not home.
AGV_NODE,100004,1,Error occured while handshaking with charge station.
AGV_NODE,100010,1,Receive move command when coupler not home.
AGV_NODE,100012,1,Battery full.
AGV_NODE,100013,1,Battery temperature over normal level.
AGV_NODE,100014,1,Battery voltage over normal level.
AGV_NODE,100015,1,Battery current over normal level.
AGV_NODE,100016,1,Macro error.
AGV_NODE,100017,1,Interlock error during load/unload command.
AGV_NODE,100018,1,IncorrectCoordinate
AGV_NODE,100020,1,RFIDReaderAbnormal
AGV_NODE,100024,1,AGVMConnectionAbnormal
AGV_NODE,100025,1,RobotCmdWrongStation
AGV_NODE,100026,1,RobotCmdWhenMoving
AGV_NODE,100027,1,FromPortIsEmpty
AGV_NODE,100028,1,ToPortIsFull
AGV_NODE,1,1,Agv already have a transfer command on middler get new transfer command.
AGV_NODE,2,1,Battery capacity enter low power threshold.
AGV_NODE,3,1,Loading is off after load finished.
AGV_NODE,4,1,Carrier ID is EMPTY after load finished.
AGV_NODE,5,1,Carrier ID is ERROR after load finished.
AGV_NODE,6,1,Move finish fail.
AGV_NODE,7,1,Loading is ON after unload finished.
AGV_NODE,8,1,Fork command is exist before unload.
AGV_NODE,9,1,Vehicle is not in unload position and cannot unload.
AGV_NODE,10,1,Fork command is exist before load.
AGV_NODE,11,1,Vehicle is not in guide sections.
AGV_NODE,12,1,This address is a couple but no charge direction.
AGV_NODE,13,1,Charging is OFF after send start charge command to plc.
AGV_NODE,15,1,Vehicle is not in load position and cannot load.
AGV_NODE,16,1,Vehicle already have cassette cannot load.
AGV_NODE,17,1,Vehicle has no cassette to unload.
AGV_NODE,19,1,Vehicle is not in transfer reject override.
AGV_NODE,20,1,Vehicle is not in moving-step reject override.
AGV_NODE,21,1,Vehicle is not pause by reserve reject override.
AGV_NODE,22,1,Unload address unmatch current command unload address.
AGV_NODE,23,1,Load address unmatch current command load address.
AGV_NODE,24,1,ToUnloadSections is empty.
AGV_NODE,25,1,ToLoadSections is empty.
AGV_NODE,26,1,Exception happened in override-check.
AGV_NODE,28,1,Carrier ID is mismatch after load finished.
AGV_NODE,29,1,Carrier ID read reply is timeout
AGV_NODE,30,1,Vehicle has alarm cannot do transfer command.
AGV_NODE,31,1,MoveControl status is not idle cannot switch to auto mode.
AGV_NODE,32,1,Real position is null cannot switch to auto mode.
AGV_NODE,33,1,Vehicle is not in transfer reject avoid.
AGV_NODE,34,1,Vehicle is not in moving-step reject avoid.
AGV_NODE,35,1,Vehicle is not pause by reserve reject avoid.
AGV_NODE,36,1,Exception happened in avoid-check.
AGV_NODE,40,1,AgvlError
AGV_NODE,42,1,Nearly address in no section.
AGV_NODE,54,1,Agvl initial position is too far to address.
AGV_NODE,55,1,Vehicle in move step but position unchange too long.
AGV_NODE,56,1,Agvc disconnect when sending command.
AGV_NODE,57,1,Local disconnect when sending command.
Charger1,32,2,Charging pile. no abnormalities in receiving and sending out
Charger1,33,2,Charging pile motor forward inspection abnormal
Charger1,34,2,Charging pile motor back check abnormal
Charger1,35,2,Charging pile motor abnormal
Charger1,36,2,Charging pile charging control abnormal
Charger1,37,2,Charging pile distance perception abnormal
Charger1,38,2,Charging pile temperature perception abnormal
Charger1,39,2,Charging pile measuring voltage at the front end
Charger1,40,2,Charging pile The charging head is not positioned
Charger1,41,2,Charger execution command timeout
Charger1,42,2,
Charger1,43,2,
Charger1,44,2,
Charger1,45,2,
Charger1,46,2,
Charger1,47,2,
Charger1,48,2,Charger abnormal
Charger1,49,2,Charger communication is abnormal
Charger1,50,2,Abnormal power supply of the charger
Charger1,51,2,Charger output current
Charger1,52,2,Charger Non-power transmission process No load power transmission abnormal
Charger1,53,2,
Charger1,54,2,
Charger1,55,2,
Charger1,56,2,
Charger1,57,2,
Charger1,58,2,
Charger1,59,2,
Charger1,60,2,
Charger1,61,2,
Charger1,62,2,
Charger1,63,2,
Charger2,64,2,Charging pile. no abnormalities in receiving and sending out
Charger2,65,2,Charging pile motor forward inspection abnormal
Charger2,66,2,Charging pile motor back check abnormal
Charger2,67,2,Charging pile motor abnormal
Charger2,68,2,Charging pile charging control abnormal
Charger2,69,2,Charging pile distance perception abnormal
Charger2,70,2,Charging pile temperature perception abnormal
Charger2,71,2,Charging pile measuring voltage at the front end
Charger2,72,2,Charging pile The charging head is not positioned
Charger2,73,2,Charger execution command timeout
Charger2,74,2,
Charger2,75,2,
Charger2,76,2,
Charger2,77,2,
Charger2,78,2,
Charger2,79,2,
Charger2,80,2,Charger abnormal
Charger2,81,2,Charger communication is abnormal
Charger2,82,2,Abnormal power supply of the charger
Charger2,83,2,Charger output current
Charger2,84,2,Charger Non-power transmission process No load power transmission abnormal
Charger2,85,2,
Charger2,86,2,
Charger2,87,2,
Charger2,88,2,
Charger2,89,2,
Charger2,90,2,
Charger2,91,2,
Charger2,92,2,
Charger2,93,2,
Charger2,94,2,
Charger2,95,2,
Charger3,96,2,Charging pile. no abnormalities in receiving and sending out
Charger3,97,2,Charging pile motor forward inspection abnormal
Charger3,98,2,Charging pile motor back check abnormal
Charger3,99,2,Charging pile motor abnormal
Charger3,100,2,Charging pile charging control abnormal
Charger3,101,2,Charging pile distance perception abnormal
Charger3,102,2,Charging pile temperature perception abnormal
Charger3,103,2,Charging pile measuring voltage at the front end
Charger3,104,2,Charging pile The charging head is not positioned
Charger3,105,2,Charger execution command timeout
Charger3,106,2,
Charger3,107,2,
Charger3,108,2,
Charger3,109,2,
Charger3,110,2,
Charger3,111,2,
Charger3,112,2,Charger abnormal
Charger3,113,2,Charger communication is abnormal
Charger3,114,2,Abnormal power supply of the charger
Charger3,115,2,Charger output current
Charger3,116,2,Charger Non-power transmission process No load power transmission abnormal
Charger3,117,2,
Charger3,118,2,
Charger3,119,2,
Charger3,120,2,
Charger3,121,2,
Charger3,122,2,
Charger3,123,2,
Charger3,124,2,
Charger3,125,2,
Charger3,126,2,
Charger3,127,2,
Charger4,128,2,Charging pile. no abnormalities in receiving and sending out
Charger4,129,2,Charging pile motor forward inspection abnormal
Charger4,130,2,Charging pile motor back check abnormal
Charger4,131,2,Charging pile motor abnormal
Charger4,132,2,Charging pile charging control abnormal
Charger4,133,2,Charging pile distance perception abnormal
Charger4,134,2,Charging pile temperature perception abnormal
Charger4,135,2,Charging pile measuring voltage at the front end
Charger4,136,2,Charging pile The charging head is not positioned
Charger4,137,2,Charger execution command timeout
Charger4,138,2,
Charger4,139,2,
Charger4,140,2,
Charger4,141,2,
Charger4,142,2,
Charger4,143,2,
Charger4,144,2,Charger abnormal
Charger4,145,2,Charger communication is abnormal
Charger4,146,2,Abnormal power supply of the charger
Charger4,147,2,Charger output current
