OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
AGV_NODE,110011,1,Send detour request when swapping command
AGV_NODE,110021,1,Bundle ID mismatched
AGV_NODE,110031,1,Move: RGV is stucking
AGV_NODE,110041,1,Move: RGV is too close to switch
AGV_NODE,110012,2,EMS in Cmd_Sub_Move
AGV_NODE,110022,2,The moving path is out of path
AGV_NODE,110032,2,The moving path analysis exception
AGV_NODE,110042,2,The moving path analysis failed!
AGV_NODE,110052,2,The moving path is null
AGV_NODE,110062,2,The moving reverse searching failed
AGV_NODE,110072,2,The moving section list is empty 
AGV_NODE,110082,2,The moving path ends at rail switch!
AGV_NODE,110092,2,The moving path starts at railswitch!  
AGV_NODE,120012,2,Load port is null
AGV_NODE,120022,2,Load ES when Loader is busy
AGV_NODE,120031,1,Load InterLockNG after interface
AGV_NODE,120041,1,Load Step1  CS has setting error
AGV_NODE,120062,2,Load Step1 CS_0_ON is timeout
AGV_NODE,120072,2,Load Step1 CS_1_ON is timeout
AGV_NODE,120082,2,Load Step2 TD1 is Time Out
AGV_NODE,120092,2,Load  Step2  Timeout for VALID_ON 
AGV_NODE,120102,2,Load  Step3  TD2 Time Out
AGV_NODE,120112,2,Load  Step3  Timeout for L_REQ_ON
AGV_NODE,120122,2,Load  Step4  TP1 Time Out
AGV_NODE,120132,2,Load  Step5  TA1 Time Out
AGV_NODE,120142,2,Load  Step5  Timeout for READY_ON
AGV_NODE,120152,2,Load  Step6  TP2 Time Out
AGV_NODE,120162,2,Load  Step7  Timeout for L_REQ_OFF
AGV_NODE,120172,2,Load  Step7  TA2 Time Out
AGV_NODE,120182,2,Load  Step8  TP4 Time Out
AGV_NODE,120192,2,Load  Step9  Timeout for READY_OFF 
AGV_NODE,120202,2,Load  Step9  TA3 Time Out
AGV_NODE,120222,1,Load  Step10  Timeout for VALID_OFF  CS_OFF
AGV_NODE,120241,1,Loader BCR is mismatch
AGV_NODE,120251,1,Load InterLockNG before interface
AGV_NODE,120311,1,Load Exception
AGV_NODE,120322,2,Load sensor is not ON
AGV_NODE,130011,1,Unload ES when loader is busy
AGV_NODE,130021,1,Unload  InterLockNG after interfac
AGV_NODE,130031,1,Unload  InterLockNG before interface
AGV_NODE,130041,1,Unload  Step1  CS setting error
AGV_NODE,130051,1,Unload  Step1  EQ port error
AGV_NODE,130062,2,Unload  Step1  Timeout for CS_0_ON
AGV_NODE,130072,2,Unload  Step1  Timeout for CS_1_ON
AGV_NODE,130082,2,Unload  Step2  TD1 Time Out
AGV_NODE,130092,2,Unload  Step2  Timeout for VALID_ON
AGV_NODE,130102,2,Unload  Step3  TD2 Time Out
AGV_NODE,130112,2,Unload  Step3  Timeout for L_REQ_ON
AGV_NODE,130122,2,Unload  Step4  TP1 Time Out
AGV_NODE,130132,2,Unload  Step5  TA1 Time Out
AGV_NODE,130142,2,Unload  Step5  Timeout for READY_ON
AGV_NODE,130152,2,Unload  Step6  TP2 Time Out
AGV_NODE,130162,2,Unload  Step7  Timeout for L_REQ_OFF
AGV_NODE,130172,2,Unload  Step7  TA2 Time Out
AGV_NODE,130182,2,Unload  Step8  TP4 Time Out
AGV_NODE,130192,2,Unload  Step9 TA3 Time Out
AGV_NODE,130202,2,Unload  Step9  Timeout for READY OFF
AGV_NODE,130212,2,Unload  Step10  TP5 Time Out
AGV_NODE,130222,2,Unload  Step10  Timeout for VALID_OFF
AGV_NODE,130232,2,Unload  Step11  TP4 Time Out 
AGV_NODE,130251,1,Unload Exception
AGV_NODE,130262,2,Bundle ID mismatched when the unload command canceled
AGV_NODE,130272,2,Unloader sensor is not ON
AGV_NODE,140011,1,Path Analysis of Detouring is exception!
AGV_NODE,140021,1,Path Analysis of Detouring is failed
AGV_NODE,140031,1,The detouring path is null
AGV_NODE,140041,1,The detouring reverse searching failed
AGV_NODE,140051,1,The detouring dection List is empty!
AGV_NODE,140061,1,Cmd_Sub_Detour EMS turn on
AGV_NODE,140071,1,The detouring motion control exception
AGV_NODE,140081,1,The detouring Out of Path
AGV_NODE,140091,1,The detouring path ends at rail switch!
AGV_NODE,140101,1,The detouring path starts at railswitch!
AGV_NODE,140111,1,Detour: RGV is stucking
AGV_NODE,140121,1,Detour: RGV is too close to switch
AGV_NODE,150011,1,Cmd_Flow_Load exception
AGV_NODE,150012,2,The EMG Stop was clicked
AGV_NODE,150021,1,Cmd_Flow_LoadUnload exception
AGV_NODE,150031,1,Cmd_Flow_Move exception
AGV_NODE,150041,1,Cmd_Flow_Unload exception
AGV_NODE,210011,1,Motion alarm
AGV_NODE,210012,2,The motor open port failed
AGV_NODE,210021,1,Motion moving alarm
AGV_NODE,210022,2,The motor config failed
AGV_NODE,220012,2,Open DO port failed
AGV_NODE,220022,2,Open DO port exception
AGV_NODE,230012,2,Open DI port failed
AGV_NODE,230022,2,Open DI port exception
AGV_NODE,240022,2,Initial BCR exception
AGV_NODE,240032,2,BCR is not working
AGV_NODE,250011,1,PLC is disconnected
AGV_NODE,250012,2,Connect PLC failed
AGV_NODE,250022,2,Connect PLC exception
AGV_NODE,250032,2,Left Shelf: Tray detection mismatch
AGV_NODE,250042,2,Right Shelf: Tray detection mismatch
AGV_NODE,250052,2,Rail switch control failed
AGV_NODE,260011,1,[031] Transfer Exception
AGV_NODE,260021,1,[032] Transfer_Complete Exception
AGV_NODE,260031,1,[035] Carrier_Rename Exception
AGV_NODE,260041,1,[036] Transfer_Event Exception
AGV_NODE,260051,1,[037] Transfer_Cancel Exception
AGV_NODE,260061,1,[038] Guide_Info Exception
AGV_NODE,260071,1,[039] Pause Exception
AGV_NODE,260081,1,[041] Mode_Change Exception
AGV_NODE,260091,1,[043] Status Exception
AGV_NODE,260101,1,[051] Avoid Exception
AGV_NODE,260111,1,[091] Alarm_Reset Exception
AGV_NODE,260121,1,[094] Alarm_Response Exception
AGV_NODE,260131,1,[132] Transfer_Complete Exception
AGV_NODE,260141,1,[134] Address_Event Exception
AGV_NODE,260151,1,[136] Transfer_Event Exception
AGV_NODE,260161,1,[138] Transfer_Guide_Info_Request Exception
AGV_NODE,260171,1,[144] Status_Change Exception
AGV_NODE,260181,1,[152] Avoid_Complete Exception
AGV_NODE,260191,1,[194] Alarm Exception
AGV_NODE,260201,1,Create Command Data Function Error
AGV_NODE,260211,1,Ctl_Vehicl->Fun_CMD_Step_Move2Load exception
AGV_NODE,260221,1,Ctl_Vehicl->Fun_CMD_Step_Move2Unload exception
AGV_NODE,260231,1,Ctl_Vehicl->Vechicle CheckSubCommandComplete exception
AGV_NODE,260241,1,Ctl_Vehicl->Vehicle RunSubCommand Exception
AGV_NODE,260251,1,Ctl_Vehicl->Vehicle Subcommand type error
AGV_NODE,260261,1,Ctl_Vehicle->Fun_CMD_Step_Load_Unload_Complete Exception
AGV_NODE,260271,1,Ctl_Vehicle->Fun_CMD_Step_Loading Exception
AGV_NODE,260281,1,Ctl_Command->Fun_CommandAbort Exception
AGV_NODE,260291,1,Ctl_Command->Fun_CreateCommand Exception
AGV_NODE,260301,1,Ctl_Command->Fun_CreateTempCommand Exception
AGV_NODE,260311,1,Ctl_Command->Fun_GetCommandID Exception
AGV_NODE,260321,1,Fun_isCommandExecute Exception
AGV_NODE,260331,1,Fun_isCommandRun Exception
